DiscordId;DiscordUser;WalletAddress;WhitelistRole;HolderScore;WhaleScore;WalletValue;NFTValue;NFTsMinted;NFTsBought;NFTsSold;NFTsFlipped;NFTsFlippedWithProfit
920661207713718302;trilirili|God-TierClan#1007;FYmXrsrvmVRS2PyzuTKhGSzQgcGZYVhKe7V5Minm77jk;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
355358969419530241;Puzzle#9785;3j39YkiJwi8zfywwcZB1W7Ljp4mbk4e6jTxz7Z6YDm4x;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
472336092960391169;Tiammat#1876;4bFxZfdZTBovwmDvKZYFV5JqsnciSReBcJmP7Qg6svew;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
957351369096962158;Mer Ayoub#1939;9ru8NzajRpfemLaWqu7kcWNrjnqvd7FpL9dbpH9yHLkQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
836500070387417109;salih#3673;Ao84Go5MwNW86PNYDp1Y2393zNeNyT1f9SAtJybF5aQ7;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
824717699053518901;humanclay57 | AnimeMeta#0532;6iAicimvjVJJbc87rTC1UC3vqhvnEpgEkWAvWjJxGezJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
140608265934471168;AиaяКia#3398;GuXbjoY4PayLK9eZQjJbjhut21Xqm1HYaVqWEBEXZ9Wt;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
804776992607436831;SNOWMAN | WHALES.HR#0632;B9KJF55yHUVvQ5jk4CoLFZrj8MTVzWj2s1YrRskYZReP;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
894526085709045800;NFTsi | TheYoloDAO#9805;EeH7FLUNF9D9PHP3EJa281K1noZVUyt2GvK2VL85vsVd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
550077112233623555;Seba's#0295;3HSJ3kfvyB9T4ATT5cKMAn4xTSqAyuwq5yG9wq75Fipd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
907032051595751485;ibrahym#6398;EdWBwqufqkwQXxqBCkWEww7sybAiYqJMnL8tm4oaTo2S;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
388147852183994368;MachetePR#6950;7oY7NhaAoUkVL4YxzjzrfwJxqpCy88bG8ofFRbELV7Sf;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
335080604418965504;Dale#4537;AxccLbzE4nVCG3XM8GeFrhJxiuEpHreSNK6UMXVnQmnC;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
830564402721062944;Vikky#2425;AKwNNWHBXxoVxvaLeXZRUGnEaatm1kavwKahVJo8HhtH;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
326492391898873857;DrunkPsyduck#4922;E45F8zBpoQD6CreLE2WDCNMsG7MRCE95jfQQYy7YF7gA;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
956566540235456633;Songoro#7513;GQoS3YpstFfAb87ACxkT5G3sAp7AJ7YRBQHJKdRm1d1P;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
773084807093026817;Xaxa#0026;67oc8y4W9kBc51u3FvojftYwyjayC4tqGoUMzfAZTz3e;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
903365852169113660;Loco Legend {0.1%}#0344;CuA5jcXmQyfrErdonFzTyW6JDkhHvaztFwqaubyfhp9T;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
939276978392023140;brahm1 | FUM#1979;CKCp2ApiGYbrPVXAdrQYeJMmcWz878uJjLa44PFS9aSM;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
705719065158746143;faizal#0659;8YNX1G8jfgBAvshWSjmVK8hfNxSqcVXrUzDqnnujssQj;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
944188256986230784;Cham |#4775;FjAFPp4sLDioQ8gVQcKnYytPFpcKtVavbzZ5tGREhv9o;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
833943803747762176;metafool#4288;5yL4381GinHhwMZMRc8X3gTwGpHS3eA9hjKRrcQGveU4;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
349968119818747905;Franquetoh#2135;D9eHj8qsnevGP5uoPhKrpgcf5DvgePTmWwwWiqJCbaMx;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
830951586158215198;marcellotti d blvck YOGIE#8976;FtBJgFCfdYdjBVf3mFVJX7ycbMoo6hnebUYm1Cqt94hy;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
965789384416837703;Borjao10#8719;E48QpuDi5L4BmPTBwoJCiCcia9tH24pw3nkQLRZxvQAG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
686017446947323970;ibonline#2997;x3uPkiVAG8ej1UW1fbXwmePMnVqXSHgRNBUvVzyyN5x;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
930040532762255360;kriptosezek | FlameKeen#8740;ACEButBXs6QBzPdcbR9UrNoudRwauDLuf61Q7WX4wtuu;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
911982616448741396;bilalkrks | Braindom Games#2919;36LpPJqA3TMtQfteH3udmXsCA2fhDKpFn4KM6hJXwcvF;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
902633885609893918;CulsuZ#7328;5jB4U9JcFmSy9pToUwYT7JMqWmPZyxWQYBfELvJG1N39;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
423195660834045953;Dcytsy#1552;53Yz6hdvkk59Jg3PjzBo2GKJNuoj6xp6WYs9CLTXWMPh;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
921214117904277555;Hisim#7529;DqTXbtviNtjd3cfD83RWEzDBQAq2TqxF9eUkQo7yQgW9;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
898495192129228831;Hnkarasu#2755;A4Tjy2p9Q9Ax2sanMRjcWgNtg6bSEHE4xcKAeAk83kVD;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
298423628704514049;rhothom#1583;DhJkznnCbLR7KPuxmjshphPphqov1k3JACbokKq4YK17;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
575500882767249424;Cryptoeditor#4599;9Hv4JmiAdqVYFssxTSBiTHtyGDeDLtM8y7Zr7bF3PRpJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
447738622222008320;mervan#3851;BM3VDBw9yoXyVq71x2JXjKLByjx9C44GsFWof4vpC5Wn;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
823462096426893322;calamaro#1667;6d6p8o1bqSQe6oXr1NAVrrGCoc8Y1dU2gFMJjvzDqSMZ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
716996828586836060;Adameeez|Bunnies N Homies🐰#2927;DuYReF5FQmebKpiwQkRETt9jghJXgJXCbn36dkpShvaU;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
521414990259814410;BrodyJK | Communi3#0952;GiY4AvEtrj6kF6894pK7Ys47sQM2QQuo5tgER8G9cnbt;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
922190692149764116;ferhat sari#4328;CxUF9gJV4CUvjVd5kaHDeagtBdoMUcJdwVkGQPuKd1F8;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
808303640904859649;aktmath#2042;kybrgMqALt2HbnFW3GzSx41MmQQYgkAPt1WpnbhgztR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
537211091147685908;Fingolfin#7179;7JNhUTLhyaUSRq8MokSe4H5mz8RifhrdAD9ViR4tyMud;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
885747135579033690;yelinko| Bunnies N Homies#1044;HiwR5gCNH1tLioz7rxTuQFhDEGpvtbiLanintCNH2QQd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
924457793187090485;Nifty-NFT#6054;HC8of3mEQU4gCx6fE3wWR6pQgBXbtmrSqjtZ4DVGCTwE;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
846845222352715786;onyinye#6148;4jZbaLgMTVZt2uPVveJVC8D6ZQamwUHusBuBEG6yCtc4;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
916108608792588319;ramazanaydemir#4392;EbUjMJSWuNrJAUFtKrSK1UW7GLfyY6M6NoyQRMaxH7BG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
949273811990237194;abdechatiri#2852;EbGqtcgai2aPXsKWU3ad5MpojHm6fe14YZmZjEhvEj1o;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
946848005724725299;drchatiri#1428;EbGqtcgai2aPXsKWU3ad5MpojHm6fe14YZmZjEhvEj1o;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
959108887645151263;Teefah#1360;CeRuuuf1EH4sk34nuaE9v3u7s4jt6rmaxHJwU3YMRfez;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
665202423119478818;1mrgame#1763;4PsgiqPJWMJYntHkb5MT253WJmbxJZp25tJMLkysSwny;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
404600158156881920;WilRamos | SOL#5102;3NvpfiAhHpaNTT84fdNGcNn31KmgGXwEVxro3qEqZCDd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
428539343628402688;Anela#7747;EnCXA3TjJfcucG2whmwQ74FDHYf37Dg2XaevAiFjfkkq;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
503753298596331530;ChanoyEdits#4095;Bp3ApeHbU9z2eiu47ST5hV2yEts7bvuUBbK3fY75e4Pv;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
593903912877293568;Aburostone#3285;mnuM6egGNX39XPd7W9d4XrF2tftvdS5iamKV6hWMFzT;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
913627825859342387;lilford.eth#0076;FZCKta8sJXQYEobu9rMj1RQWoL2tiPjU6BumDDjVeUtK;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
396836550110871573;Newkro / Dopeheadz#1338;5dS2afgPZvPufnYsyqyhofpk6BfZ6dhicXjmcW4BESB2;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
332310211924721664;Crypto Pardigm#2343;AoUHghQM6S32eTriUNsM2ZgqT3BF4eKRi3Cv2R8zK1AZ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
692273149537943573;vojta#4031;AtUjDm7urcZc5wo19RAX7wCZEwgcrKpfzvPVVNXLvv3M;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
417945689423740929;Dhalism#8614;CE1XyRCTHnsZVrPjtKiCVkwGoEDwA3cHbg8it4zcnuZK;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
907537006689681419;pyaephyo105#3379;6yx7unprVAJRZsokzNGk4C7CdyQMiMp3Wb8giEu5ZnhB;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
949755166238834738;Adanox#5955;8pvVmvZqkPxDFN3gqG3RNB47gVnz4hGfJwZfFiVvQuPz;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
713061618703138838;oznobonzo#6803;2bdKvWLShmaFRoUpqLAcWXEK22Rdo9xiFYsVtx5bii1C;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
305586007879843840;slapshot26#8135;HKpw7CXcETTHGZbAB5J14VnnQS3bJY6vppLqQPe6KLKt;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
350640947928891393;No Exit!#4016;3FbR4YAiCJP8ebj1pX6vA3enZtRsKynvBY9G9j3ohHFh;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
748328092983885906;KingOfSAM TheSolReaper#8635;A4qEHoTELLYhh9G5eR4uXafcATsYu1vQmGsHTmoHhhj3;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
502227417025347601;bneepy#1736;6PoTeNCKfmLWnf3rSzvWPEAtjbwfXbkthfQ8BkWTZjz6;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
965008961944322118;andersonbolly#9006;EQw93AQsDKh1NiTN8dy7CQdxXnho2WeCN6g2w5d6Gx3L;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
967491388923052082;chupi#1858;2LryDEWuApNp9gDAK1532gGRGW4uMnyGrqJopRkCknyx;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
967495526343925830;homiejuankanobi#5160;4NtteB6SR6DiTWMg19uah61QZhZ6EjVqrKcatBuL2jXb;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
967497474841395311;ragan#7448;2z6w6ijQW6sbJjGf5A5t5ccpgPhSChtQW9HC8jZWsDYT;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
967499286415831060;dontron250#2588;AZojB8fEorJ8g4HpTT58ai1ZGrp5XFCK16nLtQAzG1Xk;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
718633917154066473;PUDS#1993;CoZAgmEUT27QfvD8g9sNfEtkXAxHVtD6am4R3tph5BYF;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
237539158501883904;Eder#2677;3Bg56eUbwcGd5zbntbzp7mtYr7FQwKDorJyTjfYN3NrU;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
307780249498812427;WillC#0237;FdpQGbujML88YRbrMFZ1kyUeu63666RApMjxvFoKt5Ax;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
648472082853658635;arnold.ben#8774;6SXSAG4PEf6tcf3k7qpCk4eKPR7UdNid562gvkJHPwwS;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
153746142184734720;MicoM#0887;3TYoRucEAb5JTnJdPxBKRvSDp2DsAXfU4eYyzPGiEwcf;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
810454730459316226;Recap#1442;49NM6mkmkv2Q6MLjyFF1L21LukfsZThB2fF8ovs5aWvH;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
251183739395112961;Jano#2704;5eEikBGMfFtUvRHcskXahWrFunuzmC9927Rz7bVtmHUz;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
691236668035956747;BigL | TheYoloDAO | CF#3758;2Fvr7craJfAs9hj2dkEBxgd1qNNyY89TA5PtFoVRB7zR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
842985492081279016;Brian Todd Oly | {MOB}#6982;7BC8vmhux9z5Yq2EKmuWFPzzcU8569s1T9psVsrc2bPG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
411268651795218442;feck.sol#1111;7L5Ns9aRCcfWp4hUtpumR8jsJ5nXXU4KYnQKZQaxbXbw;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
922381551306678312;copperman#7997;9gmRQaVkygi2sHh2GJkfPxoEuw6XcFSHDEQNQu8yQa8W;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
706453075363102810;littl3cqndy#8598;8562DzDr7BnW2zGcdHn7X6LwtWxeZrPqfZFAf5t34c5v;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
443327844492509184;Nudge#9821;9v9uR5qFxB35iaN3unEMnH3LkDawadjgBnXz7Jr5WFeL;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
838682112109445131;Nyein Chan| Bunnies N Homies#6754;4Q3RNAkoSEY5mTQyRsdNxxSuiydGuEg77Fca3G2hG8Rx;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
523774012162179082;Max | Bunnies N Homies#0561;3gb7MAb3CpztxAKYrHMktwp546fC7YMC6wY7jgpXnGfd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
385967487856017410;anwrr#1717;AdQhUMfqS11oPtK91TjkPt3AefT9YNnCYLRCHfRwE7A6;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
856145029118820352;Zeus#6743;13gADQfwpnMrxbTpsx2ZoH3owqFXQjB9efrJjjtWvV72;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
925434654201364541;Channn| Bunnies N Homies#4569;2Gsf9rbArLxvg3Wd5bVu8aE6eKkAvzupeUR8tzJmdSMD;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
796806380929548288;Helset#5026;BN5WvboA6nGrgmksMQwyN3HrTsvZN1AMFpeP5nuSMhMU;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
909997515456254022;Maxtg#2943;HYxC7k2K4kHUZKVnTNqRdQKNry8RRdy9EgA6YNZyHEG8;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
814283153967153152;BALLBALL | TENJINxBE#9550;EYdcsb3b1CAQy4PKtA1Pj3kdEVDZPK4xQC1eVoTdL6hc;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
876726971223142431;kolwin#3044;9x1CeqAs5JkVeJZRm5hhrpfuCZLFcQaCiZ9Uqf2J24v3;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
237941110947840001;Tawny#5922;2vj383WuNEx98NtvYJG1BHtPSnp4Uy2FHzSjTEQ3viYR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
333182539848220672;Cassiel.#2667;E8auNSobWC4KztqL4Q6H7jXp1QVJ6Tr1hda9LMmC6QAP;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
558022638505689088;Aurroa#3390;2rJNyP3K3tAGcN36x3T1YPAYuGPZPrT8E5wpdxNxA73a;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
869608620445302784;shady#4165;FurxvgEfDstyG7cGwfXRSDbnvCR9KXN9Abt2RXy8Zr3i;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
285642986249781255;rapg#6440;7Qw1QBrk6ksEv3Qv2MDQzhEJzwpwe3jMQdQX9e2Pf5p4;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
882886544803901480;OniGids / PMK#3301;8Qsoph1zg8FfM7Xfy7bqupzHHmWnrim4aBw2s19BB7gg;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
955897655245041734;Kovach#9668;EjnCCZ9pa7UbPdh3kT1DFerBMerB3boRuyLtziRcTyov;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
777229721283985409;Enigma#4461;Ar8ZtBjE9C12i79SurcyBtHdTALoJwRuK1RsjGiYGTGG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
202116330785210368;Mulk#5397;5KVwkwKVR1wST1LzAcMd77g1qaSfMD1Ttw15mAJ4i8xQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
210408599288020994;AStark#5346;5iwjMJxZnXe2Jofu1onuaj83QkFKAERkNC2TEnU9zY4t;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
959537806491934760;Madasoldnft#0999;4xsddPS5x5FwPuoyC5mKXDErzLoEZViCSznEAhU6pNxK;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
959013862902992936;jamespro#2567;EPkKAu186QGDaUNd4Md2wxDoCMgVkiu6a57KTLCggzAJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
883027638552240128;kriSSSper#5537;5cBUWa9dxAKQbdW8LpzR4hDSzTitzHEu2ejcvWuUPMoC;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
873013363444178956;Aung PMK#5805;2eRGNKCM2pYzWNmL7iMhBHnTqNFrAsGaG2XDim4rPKV;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
910979297538367538;yarda#4499;BtBqyvmRNtSb3pHCn9b8Ff8dgSb3iYB9eKSf91tasSyr;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
839366598838321153;Odin#0046;A6q6oDtKH1xEdecESxcrifEcumLu3HrUP3Ly8Zmvoevb;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
530075921928028173;RAZe#0001;4Am7Ts6LZTjUjY9ue26xs96UEpeZxhQsvsL8FH3iAp7e;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
905773921599623208;CharlieZ#0303;HrYV3Vke3bZ6xUttxLtmu9egT9QBuMBRWLX3w1DLufpQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
534819737163530241;MTN II YAHYA#9536;3APJCHZJau2NicueRV49E4uZTRYbNFZAyufGSNUkNhk1;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
899049654900129803;Genius#7072;DWk5kjaqiBCrEjoGBMD68ZiXADHMiTHQWKRbUgYC3kg3;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
240632126251335690;Chris P.#9839;AYKyxtnSK6yBims1NDTm9hiKc5YzqiLCkDty215DsrnY;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
854136909714685962;butching#2418;9VXkv1SumiHG6sNAAo3LjUQh9KR97oTSrwv3Q3bmMWfr;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
305758713141133313;Jez#8087;E6YHSyQJkJWepRaomZREUdowR7eL6GSPVLD85rbp6EzQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
430712694346350594;Yusuf - IFreqs#0667;8JxmYnBq2LWXVzaiyFAdHUVzCDwNodRZLg667P5Cv1kM;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
650293545420193804;|NG| Sundered∞Crystalline#0343;A84o1SpqNQ4qyqdZHq6NPs4XT9a3M12qwb7NEyHiKjF;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
940704983156924446;archer#5087;Dj2aKdQc5GvwXswU3FKSqaVjwFJEudkLfpc9wz7HGoTs;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
693425354244620298;mewmews#8687;7nB3CzMG7fJbqgVxLXq5ofB3nfDdTEwgthEQm8MWpp6E;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
604311338197450752;JiN#1111;DUyiDK1Eyx2H5XdHtHxhU1ak11KAP6RCM2L6zwutnFuJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
